1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
82,22,37,66,0,72,10,24,54,78,9,12,14,6,18,95,19,91,79,97
95,89,99,88,10,4,71,91,77,13,47,86,94,72,13,84,4,99,72,12
63,50,81,93,37,13,62,37,52,14,68,29,16,40,86,16,46,85,15,16
94,93,93,13,3,72,0,7,37,46,97,28,52,73,60,77,41,0,64,71
37,54,25,6,0,79,6,90,67,92,88,92,4,1,19,50,7,48,74,58
88,71,95,38,68,96,32,49,48,42,69,54,30,88,79,7,34,22,39,66
41,48,17,69,3,16,43,14,93,37,60,95,97,21,43,53,75,71,82,54
92,97,73,70,20,26,36,3,91,13,98,73,45,50,76,82,48,67,99,65
71,94,21,32,8,17,73,49,92,49,52,35,45,64,88,92,2,23,70,73
26,92,10,33,79,13,19,35,61,81,17,66,90,22,73,69,16,20,31,34
30,75,85,12,52,79,64,41,82,70,63,18,78,18,45,83,72,13,7,62
68,44,19,92,52,49,53,65,62,32,58,66,16,28,77,25,65,54,75,32
93,37,42,70,52,79,72,93,78,38,5,1,58,25,83,22,80,55,52,91
86,9,16,30,59,0,57,39,93,43,87,59,65,48,2,20,96,45,97,6
60,2,10,97,80,52,69,89,73,2,88,15,12,25,54,24,37,70,17,9
30,67,38,22,24,92,86,56,70,51,23,12,13,84,16,98,22,28,98,67
12,49,92,56,38,54,1,8,91,39,67,2,11,52,73,66,99,48,63,61
74,29,29,52,51,97,41,72,77,63,96,1,84,92,32,26,96,15,22,40
43,3,73,85,47,23,49,20,34,86,73,61,73,94,32,27,75,8,73,15
88,15,12,86,83,7,3,44,13,45,10,73,48,37,81,41,3,79,1,82
14,42,35,53,2,92,45,54,26,51,78,0,91,25,54,98,72,71,26,75
11,11,18,67,28,57,58,62,16,75,58,97,99,23,21,13,55,49,33,30
56,87,13,78,12,30,74,82,41,52,98,59,75,69,79,92,81,6,23,61
20,32,93,4,26,23,15,24,10,65,75,30,21,51,36,0,77,0,99,12
61,32,17,94,92,44,25,97,73,88,43,49,78,84,66,7,84,48,12,50
38,12,57,9,40,71,47,5,15,2,57,24,29,51,27,66,9,35,28,0
90,72,25,32,63,61,69,93,98,17,65,55,52,12,3,91,23,23,35,53
51,0,44,4,31,75,48,84,17,2,81,7,38,18,54,20,68,49,71,18
46,72,60,90,90,81,19,24,80,26,47,4,80,52,24,58,12,66,43,81
1,25,19,34,95,9,73,75,66,94,63,65,52,68,31,69,41,37,68,19
22,28,58,99,16,13,37,49,41,78,3,69,5,98,45,73,18,41,83,50
20,73,72,19,71,54,22,16,38,38,52,85,1,29,12,14,50,78,48,23
26,97,7,56,9,10,56,85,54,8,19,64,2,94,14,19,6,24,3,30
47,22,25,18,30,53,70,26,35,88,54,41,3,21,60,92,98,48,89,48
37,8,44,93,36,77,85,91,78,43,76,54,37,77,55,29,67,28,5,13
23,80,70,2,98,15,97,8,63,6,65,84,34,75,77,59,25,39,6,33
