1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
27,80,48,97,48,63,49,91,37,5,21,68,23,97,96,15,44,45,50,31
85,20,65,58,69,29,51,94,47,11,14,73,69,60,27,90,18,94,96,43
3,34,26,30,39,25,75,96,33,19,8,58,34,89,72,60,67,3,9,26
56,34,48,15,86,93,99,31,80,18,28,49,91,62,11,35,45,79,50,97
32,78,70,37,50,36,84,1,58,12,40,64,1,83,7,76,93,19,38,68
59,40,41,62,38,78,45,38,57,23,3,84,15,19,16,45,37,67,91,54
26,55,3,22,16,80,20,21,97,8,14,2,99,93,61,34,49,23,47,50
29,56,9,38,5,72,94,12,97,17,76,45,77,48,52,85,43,10,48,23
15,35,17,60,93,72,62,18,86,62,53,82,61,53,87,97,10,97,79,57
72,66,7,60,67,62,39,44,67,76,32,64,26,56,33,70,12,44,6,10
