1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
51,3,94,38,20,75,56,99,49,1,88,90,83,30,25,70,74,52,3,0
43,99,77,61,45,59,5,53,15,61,47,73,90,97,69,38,92,2,84,21
3,75,22,38,62,61,64,4,76,87,49,53,63,7,97,37,20,64,33,13
63,38,88,1,45,59,67,51,37,98,92,82,26,41,77,19,96,29,52,31
76,28,14,5,68,75,77,35,74,99,21,37,59,25,58,33,89,36,34,33
80,80,91,86,56,49,10,81,81,64,2,59,8,66,70,79,84,66,79,31
81,37,59,25,59,14,24,39,79,34,65,86,53,25,66,10,60,22,85,89
16,0,88,6,91,24,46,42,44,26,46,4,56,83,82,44,85,5,73,81
55,21,17,49,66,78,59,74,94,96,55,44,48,7,24,85,14,99,57,23
68,28,8,33,30,66,83,78,69,36,82,69,44,17,16,36,43,54,2,3
79,2,91,34,13,25,98,69,59,8,69,61,70,68,57,99,43,5,3,19
8,74,59,97,38,54,87,25,62,72,43,61,4,3,51,47,6,69,19,87
54,17,94,44,3,70,12,6,61,20,53,0,69,15,67,49,92,91,55,20
31,69,94,66,76,5,24,70,65,91,79,57,96,73,87,28,20,67,87,44
86,2,7,43,16,62,10,31,48,79,82,44,31,77,92,40,15,3,54,74
89,19,16,55,52,57,38,52,95,9,79,23,0,63,79,22,96,48,78,45
18,6,68,46,4,76,93,61,7,63,96,84,67,3,21,42,43,58,22,96
51,99,97,54,15,38,2,33,19,49,96,47,12,68,13,68,65,99,29,9
67,4,1,2,66,30,7,46,63,98,95,27,99,44,57,57,97,48,34,54
59,97,82,23,63,83,29,47,55,0,63,90,52,57,68,36,4,81,68,42
39,39,29,46,33,25,44,76,3,64,34,44,96,71,98,86,32,91,29,9
12,34,53,91,42,70,54,37,26,31,29,79,5,48,3,99,19,69,52,6
20,37,57,66,26,58,75,18,77,1,49,20,2,41,14,42,43,44,23,34
27,56,45,38,9,61,5,24,51,29,41,87,58,32,68,28,19,31,67,69
60,19,36,14,32,66,81,53,12,79,13,47,95,2,64,51,65,43,52,43
19,3,6,14,41,16,61,66,46,67,4,36,74,74,80,21,0,58,96,65
62,23,49,93,43,46,38,31,80,22,63,19,65,71,26,52,65,40,14,68
89,68,69,75,70,18,1,74,25,41,87,99,97,61,98,43,86,93,76,68
54,24,27,88,63,5,20,53,72,1,97,42,88,72,42,36,85,93,82,52
42,19,20,95,40,97,79,86,5,79,86,86,19,55,62,79,84,48,93,85
29,52,59,38,9,81,40,54,58,70,81,67,10,57,61,85,84,44,33,37
63,15,10,40,0,77,87,82,50,26,86,90,65,78,49,76,60,66,94,15
63,79,44,79,0,90,88,63,75,43,6,52,92,78,34,60,71,41,39,2
64,53,13,89,68,91,53,97,82,28,8,84,85,88,96,30,17,22,47,4
72,48,98,69,53,65,69,92,57,52,2,68,73,11,17,89,13,65,32,99
16,36,58,62,77,81,52,43,30,80,14,61,41,19,31,2,66,52,91,24
10,1,53,1,84,65,81,92,65,82,65,42,82,84,87,47,27,98,85,44
94,20,81,75,29,19,66,71,25,98,23,26,4,95,99,37,81,48,7,77
