1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
69,21,16,7,90,64,75,36,9,3,24,55,8,99,4,25,17,91,99,89
28,9,84,20,67,31,84,15,62,68,19,58,98,66,5,61,49,89,58,61
22,71,93,85,58,4,20,52,11,18,86,62,37,2,33,77,79,48,73,68
59,54,37,71,80,84,33,31,78,81,13,21,23,99,54,63,16,81,61,26
43,17,47,30,15,12,89,50,32,10,22,99,89,3,53,26,92,35,42,21
18,15,14,42,68,55,32,98,34,44,31,35,41,27,60,42,30,4,81,7
65,15,5,45,85,77,51,96,32,72,10,25,5,16,66,47,96,8,78,50
30,92,26,29,20,6,79,95,16,51,48,19,97,13,89,34,87,63,73,34
11,13,47,92,92,42,23,48,43,22,38,17,13,3,60,63,8,7,5,46
83,97,84,96,87,44,31,88,36,97,60,69,44,56,95,41,59,16,89,42
40,7,69,48,95,9,93,52,40,24,56,37,18,51,94,50,78,85,60,92
97,15,67,93,60,26,88,90,13,60,28,64,95,45,21,11,7,33,70,86
15,63,41,40,37,0,64,36,61,36,57,19,54,24,72,4,7,40,93,7
33,13,5,88,14,13,50,96,52,30,18,82,98,38,77,44,33,78,78,42
33,25,37,12,48,65,98,42,34,92,94,92,65,29,62,85,84,24,27,67
57,3,92,34,84,98,52,76,13,30,11,96,16,43,87,80,75,17,22,98
32,66,47,96,46,27,57,15,83,20,24,14,86,45,63,47,79,42,12,24
82,13,52,53,6,88,29,9,33,48,37,73,0,78,84,10,17,38,58,53
57,72,44,29,43,74,25,61,42,60,8,60,82,26,19,0,21,51,88,36
41,45,2,57,31,40,10,60,92,74,92,54,95,65,62,95,81,72,94,87
35,97,32,8,12,99,16,3,84,59,88,22,0,18,13,65,51,96,69,41
41,46,8,1,45,32,79,97,44,67,82,25,94,55,76,18,3,58,53,26
48,60,88,43,8,35,66,91,75,90,0,44,11,22,46,97,40,96,39,31
57,8,19,58,82,57,58,39,41,90,49,85,45,6,57,21,33,49,13,87
34,50,37,69,78,14,75,30,91,38,75,86,57,56,20,64,73,85,49,14
56,72,76,58,73,4,7,79,9,65,28,68,99,39,58,78,54,70,26,3
8,20,76,83,54,31,65,94,83,30,75,99,44,90,98,35,69,48,62,26
45,59,25,99,65,71,53,68,27,59,7,86,47,7,26,44,65,53,85,70
68,57,84,32,20,12,46,57,20,83,21,65,35,2,93,55,34,52,46,1
57,44,49,79,20,87,34,86,11,52,3,75,96,14,63,86,87,88,27,94
9,29,22,44,1,22,22,49,52,78,76,19,4,52,33,63,34,86,60,50
74,19,92,96,84,75,28,84,78,44,26,20,17,73,98,33,82,36,66,77
32,91,14,50,31,29,46,35,96,15,30,36,91,12,86,99,87,23,25,70
18,57,38,46,90,6,79,34,11,61,9,63,78,14,20,99,34,53,16,2
3,4,65,64,6,84,81,44,81,40,2,22,97,84,59,83,68,63,84,57
58,62,43,81,94,22,95,66,41,80,65,80,85,40,34,88,57,53,16,15
79,97,57,1,63,48,18,95,47,82,11,73,71,86,49,46,19,35,84,24
86,12,23,96,47,72,4,10,56,8,42,9,10,84,34,55,16,45,53,7
64,52,83,44,50,35,53,2,85,37,16,99,80,43,82,84,3,67,11,35
87,49,41,9,20,7,52,60,49,28,18,79,67,56,45,95,23,72,96,29
54,98,21,91,96,31,29,62,53,28,83,8,23,70,13,15,75,99,24,29
5,41,44,20,54,56,12,35,8,82,69,52,21,5,74,46,10,89,20,72
