1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
46,44,91,57,62,55,58,80,62,95,99,24,91,86,59,48,71,57,55,66
54,90,92,9,62,60,53,40,16,97,91,19,33,13,35,35,54,57,98,4
65,8,30,58,27,48,16,17,42,64,8,40,69,8,75,92,19,55,11,36
56,70,13,41,1,6,78,40,94,76,70,71,6,87,54,64,63,48,42,65
61,0,70,60,74,22,66,0,51,71,78,1,39,55,99,6,65,43,43,78
28,54,93,50,77,68,12,78,95,49,78,11,56,20,13,46,53,74,16,49
11,23,37,86,19,32,91,86,85,45,66,42,40,86,36,21,7,46,23,25
22,70,9,14,61,92,96,67,11,76,46,62,21,8,48,92,68,43,89,37
97,21,5,97,28,90,54,6,39,41,28,89,80,50,76,36,1,69,53,4
92,52,19,18,22,21,31,27,23,47,82,73,55,62,2,25,82,44,84,17
65,53,99,25,74,18,33,31,70,20,10,90,75,68,43,17,23,2,60,48
81,15,44,69,72,68,70,14,50,68,55,28,93,9,66,99,60,7,92,20
96,77,50,33,74,53,9,81,91,34,62,42,41,58,47,90,24,83,23,33
46,74,23,98,99,33,1,3,55,88,10,39,64,35,4,1,78,48,39,93
75,76,39,80,79,85,38,25,25,13,91,87,60,10,94,47,24,90,7,51
76,32,45,77,57,56,63,92,6,5,79,41,67,95,32,40,72,76,12,5
20,37,4,65,32,35,68,46,5,72,92,97,65,81,51,98,36,94,82,93
62,48,29,72,39,21,55,25,28,6,83,9,93,35,95,26,86,43,43,54
46,86,22,93,23,38,72,33,40,13,28,40,5,48,18,61,25,79,92,4
17,14,33,96,50,80,80,75,71,46,95,82,99,80,58,62,39,91,81,40
85,87,21,73,78,41,13,0,84,0,79,28,5,24,7,2,31,26,44,52
60,31,95,99,23,64,66,78,66,63,48,30,88,49,57,73,66,47,77,15
75,69,95,17,1,95,65,54,74,46,36,97,46,36,88,51,48,96,27,95
63,59,63,23,66,92,32,66,88,84,73,19,46,87,40,57,47,57,84,73
95,47,57,82,22,5,83,91,50,21,86,73,71,24,72,95,85,94,42,94
85,70,49,77,10,85,76,22,60,56,65,19,71,60,72,97,8,17,23,54
28,34,42,35,91,44,6,29,61,95,69,46,30,43,9,72,72,53,36,4
89,77,4,93,29,8,82,54,94,84,47,35,8,97,44,93,55,83,33,11
56,12,41,45,92,35,18,18,47,11,58,40,13,47,99,70,85,40,48,52
69,77,55,17,20,86,52,5,42,94,30,15,73,67,11,82,76,0,16,89
3,72,86,9,88,65,55,87,56,58,54,98,39,86,13,65,59,92,44,65
66,76,84,0,65,26,38,22,83,90,41,32,83,92,50,69,61,10,78,85
35,69,55,84,89,1,92,80,63,55,35,28,28,91,27,23,29,83,86,54
33,80,12,30,95,58,41,78,77,9,46,46,37,98,23,95,23,13,61,93
23,6,31,26,98,90,82,93,46,98,85,35,4,6,6,66,53,65,28,73
72,52,38,67,1,25,86,34,98,61,0,80,30,80,10,22,0,42,77,62
72,77,80,11,33,45,65,51,51,27,78,38,90,97,39,26,71,28,72,81
54,58,2,95,93,8,51,94,25,56,63,45,78,82,90,79,64,96,4,38
22,88,31,98,35,42,47,48,62,30,41,43,38,70,61,7,36,22,60,57
15,20,6,14,32,88,14,63,82,13,1,73,55,68,24,59,51,56,69,91
20,55,8,18,67,90,56,3,57,38,5,0,30,2,68,86,47,30,56,28
17,61,43,98,30,24,86,46,11,93,36,62,26,54,40,70,77,86,83,71
67,77,4,74,36,3,85,0,10,58,41,54,59,80,42,78,11,36,54,30
