1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
97,22,54,81,47,50,68,33,26,20,45,12,52,21,46,47,72,57,37,92
57,52,69,83,77,45,77,3,56,40,56,53,77,40,25,47,81,19,28,18
63,17,92,49,39,45,34,50,20,54,39,54,78,53,43,91,31,23,13,88
31,39,60,6,26,81,40,47,98,45,68,76,35,41,18,62,88,40,12,67
85,11,45,16,99,27,31,93,93,79,23,45,56,63,72,32,60,76,8,93
15,66,28,19,24,16,15,95,23,11,7,52,66,32,33,77,71,46,34,0
32,36,28,74,55,97,86,70,92,49,92,64,84,0,54,60,26,32,10,64
99,51,12,16,70,36,89,78,97,22,15,5,8,39,23,5,64,22,56,9
42,16,99,82,75,2,90,99,88,94,62,6,86,74,57,0,16,74,93,97
63,49,27,12,57,46,1,39,44,62,7,69,35,27,70,11,66,58,34,80
44,19,33,74,97,26,10,1,9,96,95,33,18,96,87,26,35,7,13,73
70,3,6,70,68,3,48,1,11,36,94,4,24,52,78,75,13,34,68,67
30,98,29,74,2,49,0,25,55,21,21,72,95,69,89,81,50,7,76,1
