1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
52,47,92,37,79,14,83,48,44,90,95,96,57,23,18,99,77,78,42,69
70,12,96,54,86,75,69,47,96,71,93,92,13,32,59,88,75,98,36,54
98,20,72,54,66,66,19,63,94,82,79,37,97,14,38,43,26,17,47,45
44,95,39,44,52,83,83,60,98,19,40,17,24,31,31,32,94,32,93,12
39,84,3,25,59,96,55,12,53,9,33,55,75,35,69,60,36,62,8,65
81,31,77,82,58,98,37,66,95,92,14,23,50,10,58,0,63,26,63,47
70,26,91,49,20,75,35,29,20,80,32,25,9,68,12,86,81,38,81,39
30,27,57,42,48,16,53,92,91,0,80,47,41,70,15,28,92,8,94,67
15,41,11,61,89,77,97,18,26,28,65,51,31,50,0,18,75,61,91,69
26,71,98,86,13,24,63,60,0,86,76,7,40,40,57,63,21,82,6,65
33,42,44,54,16,97,84,10,50,35,98,73,58,80,95,6,97,73,5,89
47,1,42,14,24,52,2,33,76,64,33,54,59,96,12,67,25,98,34,99
31,11,44,91,91,2,8,78,43,42,43,13,22,38,39,18,13,35,65,12
82,45,24,81,92,88,39,29,66,72,50,96,6,64,39,55,46,8,6,40
