1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
82,60,45,67,65,14,43,50,79,64,11,49,95,33,82,85,63,27,73,80
7,16,89,33,41,93,40,71,70,61,48,45,28,14,98,96,88,40,84,73
11,9,57,2,80,91,98,86,94,88,45,24,17,73,34,35,48,14,89,12
47,17,86,2,77,90,67,59,37,56,31,97,38,45,84,55,60,53,20,32
42,16,62,91,7,19,46,58,70,79,70,21,86,61,99,89,53,97,92,95
11,23,10,44,20,7,70,50,69,14,52,47,52,20,24,64,76,98,35,1
65,13,72,32,8,88,73,70,92,28,99,92,13,21,29,47,45,81,15,17
47,77,90,59,49,70,43,16,93,40,65,37,79,92,78,4,39,73,47,46
38,87,26,91,26,14,26,47,83,15,24,90,67,94,55,62,67,83,54,14
72,64,96,65,21,80,71,26,58,94,44,93,17,80,92,4,94,98,29,79
