1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
79,17,22,66,67,29,1,60,38,43,25,60,34,91,14,21,46,16,39,59
49,82,54,52,51,40,93,32,77,79,67,33,3,91,7,52,15,2,46,15
3,65,5,13,80,48,50,94,40,66,77,52,14,29,69,72,65,95,30,29
17,66,22,37,21,9,50,57,46,46,30,73,35,90,58,20,53,11,46,14
78,73,77,57,86,98,71,64,67,93,3,57,20,34,97,63,38,46,74,13
78,98,74,82,16,8,51,19,38,20,7,71,84,20,35,96,7,74,15,44
51,34,44,75,29,82,3,8,64,13,63,47,37,47,60,78,3,78,58,32
76,30,1,84,14,88,61,11,33,40,62,72,96,86,23,54,85,89,93,2
52,66,25,97,60,84,94,62,51,39,76,99,88,45,56,54,57,81,16,73
38,64,78,33,78,35,14,65,63,75,32,44,74,14,93,98,11,1,67,83
67,42,82,67,61,11,38,56,22,40,40,19,1,96,76,49,85,45,53,5
77,29,64,54,6,22,82,89,61,35,1,54,18,31,97,48,15,45,94,85
77,18,28,92,50,61,69,74,97,52,63,93,35,97,87,62,70,76,54,88
71,28,52,68,92,2,94,94,49,70,77,70,7,71,28,98,63,62,98,16
45,73,14,74,73,99,51,28,10,44,68,28,35,8,47,78,34,38,18,93
7,90,47,9,56,1,36,3,40,45,60,41,62,31,34,69,16,23,52,56
65,7,51,23,29,12,48,28,44,74,59,27,84,83,72,80,3,43,18,48
7,27,16,95,49,17,75,54,38,15,73,28,86,32,35,19,62,70,7,83
17,1,6,49,16,63,14,88,3,80,58,50,1,46,82,18,68,26,29,81
71,33,27,10,80,37,54,12,3,44,95,57,60,5,13,44,57,78,77,47
