1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
15,28,99,22,51,25,15,18,54,71,7,3,41,16,96,11,89,31,16,55
94,64,63,53,0,69,86,50,58,23,76,78,64,75,43,73,33,9,87,97
52,39,55,13,13,38,45,27,5,97,36,13,96,33,63,12,43,84,49,43
53,65,25,69,25,20,77,66,58,46,82,75,37,91,80,22,78,35,94,82
6,77,22,90,44,79,22,22,91,79,76,91,4,9,64,44,46,40,85,77
55,37,84,23,75,6,31,84,53,15,26,83,37,97,38,71,96,90,61,16
16,88,89,9,11,6,11,54,27,83,77,39,29,40,24,7,43,83,24,37
60,85,73,37,88,36,27,5,3,6,61,36,40,11,55,93,88,51,14,0
79,59,96,42,85,50,56,16,69,2,63,71,8,97,3,95,71,86,97,57
65,73,8,80,86,8,70,22,66,49,20,69,40,79,65,26,95,44,78,71
8,88,28,67,39,5,3,10,38,60,42,29,25,30,90,11,95,1,63,69
17,18,66,97,29,76,51,88,70,56,97,45,24,74,15,89,11,62,33,22
0,93,7,75,54,23,19,75,33,40,32,85,74,18,44,76,32,24,88,81
24,0,78,18,25,40,53,6,71,77,97,91,53,18,12,34,92,73,75,37
81,50,43,83,51,83,45,98,29,62,75,96,80,7,22,1,66,30,47,72
53,52,36,23,52,62,60,22,86,29,60,75,52,51,85,98,52,97,13,28
21,69,23,58,5,97,97,53,69,5,48,70,28,75,56,61,40,46,37,72
36,6,32,98,90,86,55,45,76,99,91,48,35,65,20,44,97,68,3,77
67,12,73,94,46,77,51,12,35,68,99,6,82,20,88,55,17,50,11,86
90,72,69,48,0,8,5,92,90,33,17,25,60,12,97,14,57,32,67,45
