1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
37,70,60,46,88,2,54,55,34,67,39,93,68,72,90,55,37,37,31,20
82,91,28,64,64,98,48,61,71,90,35,99,57,43,38,78,94,59,49,23
76,86,0,11,76,67,61,80,27,36,95,78,92,59,55,80,63,15,76,66
33,36,83,37,6,69,44,91,27,41,8,83,99,59,74,12,92,88,61,45
95,14,80,16,23,92,89,65,36,66,42,67,26,20,23,60,57,16,55,23
95,57,66,83,87,48,61,58,40,64,74,37,20,40,86,11,0,25,68,94
81,51,81,57,67,13,89,51,85,15,97,82,76,28,46,54,57,85,42,28
84,46,49,12,71,76,29,2,18,42,83,75,34,53,26,41,76,75,30,82
33,80,65,75,79,12,88,23,18,11,4,73,17,7,91,80,0,40,39,67
13,32,81,29,77,65,37,83,13,85,29,55,76,68,55,2,92,83,4,16
