1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
51,5,91,59,55,45,4,7,31,95,42,24,18,44,98,64,47,18,11,35
60,86,32,81,69,57,15,51,87,15,56,99,19,59,71,68,22,82,32,8
0,4,93,39,29,34,32,19,65,42,87,67,56,15,25,20,4,14,1,10
88,12,30,39,30,78,88,53,34,38,74,5,19,68,72,35,57,30,59,68
87,51,95,6,59,41,44,99,1,59,53,84,2,50,9,68,23,79,47,92
54,3,16,98,44,98,60,45,34,88,36,95,95,54,56,47,48,78,80,19
67,88,44,62,93,97,78,37,64,90,29,34,92,39,79,66,72,6,20,56
1,45,99,22,45,76,59,17,19,3,33,92,73,53,85,78,20,33,84,69
53,63,25,10,22,88,69,90,79,11,22,40,9,81,87,9,97,6,87,73
61,85,37,80,53,19,33,83,51,35,24,82,8,81,8,69,44,15,16,17
51,90,8,13,34,37,85,47,6,73,7,13,14,4,48,24,0,92,97,69
92,99,15,83,62,51,55,12,31,0,37,27,8,0,86,70,19,13,84,39
91,29,36,42,65,27,23,98,88,15,85,37,74,50,69,38,27,92,62,69
