1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
41,51,61,40,93,7,71,39,3,90,42,60,24,51,44,64,83,28,33,41
76,94,32,94,49,67,63,43,49,10,7,3,67,16,13,86,9,3,15,61
48,1,59,37,95,83,36,50,48,18,91,49,87,39,49,85,37,73,48,64
26,13,2,69,65,34,28,17,23,61,95,29,90,29,11,70,98,53,4,57
61,56,58,49,48,20,20,48,10,82,45,92,70,76,68,61,89,85,65,70
55,6,18,70,96,18,50,84,65,25,40,88,18,18,88,44,97,67,79,48
98,68,98,49,45,3,68,38,69,74,15,4,61,63,15,42,9,96,34,11
90,81,28,53,11,60,15,18,49,23,39,51,20,36,52,51,5,91,0,15
59,30,62,93,31,72,27,88,21,72,10,37,85,64,69,99,87,88,92,47
2,65,76,20,34,62,32,53,38,17,80,61,88,89,11,26,57,26,60,55
96,12,56,79,17,65,56,46,62,43,83,19,46,5,10,7,70,87,30,73
47,58,64,90,41,84,50,56,17,47,49,58,47,44,76,61,40,16,53,67
71,44,24,76,14,13,18,43,71,36,64,24,49,34,83,83,34,90,36,80
85,31,76,51,19,85,72,56,57,51,37,97,90,45,23,68,59,40,74,20
67,70,46,34,63,58,47,96,41,90,53,3,62,97,95,50,15,46,66,96
40,31,76,37,69,78,29,62,60,12,62,47,76,77,59,62,44,46,12,77
