1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
3,32,92,90,25,65,37,74,23,95,99,90,69,9,81,80,44,21,83,84
55,7,98,22,31,48,76,20,92,0,5,88,12,26,94,40,44,26,57,62
35,45,97,23,26,3,17,28,13,70,92,48,43,57,14,87,24,71,50,22
36,17,39,36,59,88,28,93,45,80,93,54,0,32,91,77,81,34,48,87
71,81,14,60,91,91,39,77,36,8,29,81,35,44,83,4,65,93,66,46
59,74,5,62,85,93,17,4,85,34,24,0,51,54,86,53,76,8,89,21
17,38,99,30,49,17,20,73,76,68,50,53,32,49,58,20,28,18,40,14
30,6,15,51,35,57,86,9,35,84,35,30,57,94,78,44,1,81,31,23
86,10,88,22,74,8,47,4,59,20,63,41,29,10,33,36,35,4,19,99
39,88,58,52,85,22,25,43,75,13,19,15,27,55,70,66,9,93,5,73
91,86,55,72,8,32,40,64,99,49,41,75,81,13,95,52,33,70,92,95
48,8,30,78,41,99,83,85,64,15,26,92,14,6,66,66,67,90,45,9
90,6,90,18,77,20,68,48,59,77,63,77,39,19,31,4,59,36,91,7
95,95,97,20,67,96,20,25,14,7,90,6,63,67,1,71,52,50,26,62
89,60,85,41,62,35,50,39,92,74,55,98,92,67,28,51,7,62,17,39
21,43,71,99,27,65,88,24,54,18,42,84,45,53,90,70,31,48,14,41
29,80,65,25,20,23,62,55,17,81,14,72,20,50,70,10,94,77,45,11
90,74,38,35,89,42,71,2,44,28,10,68,97,86,70,1,35,89,22,96
