1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
61,20,59,38,26,96,59,58,87,68,21,80,69,83,63,15,72,78,31,96
1,30,50,62,57,31,81,34,2,96,77,40,29,86,95,25,2,83,68,61
50,78,68,41,45,54,92,65,50,82,33,12,57,62,28,39,97,23,45,95
48,78,76,62,73,55,79,34,46,97,94,57,74,82,71,61,17,33,81,39
75,27,14,61,55,65,48,35,91,35,97,29,65,24,9,74,64,13,13,15
45,2,66,81,51,46,23,83,52,68,5,4,11,42,30,73,80,26,19,45
83,97,41,20,87,16,98,72,37,26,59,52,96,78,16,42,4,39,76,3
54,51,95,61,20,20,94,34,2,0,48,64,88,73,81,4,11,94,54,98
44,80,99,85,23,91,35,75,88,14,31,61,72,45,32,86,96,93,37,35
77,70,49,14,45,83,48,31,68,89,47,20,25,83,58,57,2,18,96,85
2,28,72,44,26,84,67,88,78,25,66,62,30,23,11,75,86,79,7,95
32,27,84,73,11,32,10,71,30,28,35,78,66,31,3,56,76,7,39,85
36,83,75,4,47,71,84,22,60,54,37,62,70,4,45,33,89,78,4,24
