1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
7,36,40,43,7,10,37,7,44,29,11,6,77,95,70,25,83,88,43,68
23,98,23,97,44,85,35,94,71,19,94,3,88,53,51,44,60,22,69,75
56,24,43,70,52,54,82,83,40,24,62,94,16,91,55,9,8,54,19,81
95,48,59,28,54,87,92,28,44,41,11,3,28,81,83,92,89,94,63,97
51,94,79,37,24,0,30,2,87,51,41,73,35,43,9,43,87,74,41,52
80,84,26,0,67,14,21,18,47,67,60,21,94,62,41,76,4,36,95,78
6,36,10,99,71,14,49,52,50,64,58,67,14,80,35,45,82,77,41,8
97,29,9,96,51,58,71,59,72,64,6,99,14,44,27,54,67,81,76,91
96,19,10,9,33,76,69,18,52,98,67,42,74,69,96,65,67,43,11,66
20,91,77,49,60,87,40,64,59,82,53,90,23,63,95,87,16,54,13,81
1,91,84,24,22,25,69,28,8,52,70,61,83,37,6,12,35,36,55,12
27,5,30,45,61,63,27,43,28,54,30,65,72,97,59,80,17,78,91,24
87,35,33,87,58,91,58,67,91,26,36,32,58,20,21,8,98,51,14,44
36,30,15,66,6,54,19,33,85,20,47,20,27,67,40,28,76,12,69,23
58,28,19,24,54,28,97,21,42,51,19,13,40,72,57,68,41,31,80,24
49,91,14,98,99,24,16,14,61,88,5,60,10,1,11,65,32,4,25,74
14,23,82,92,18,25,81,44,30,80,53,68,1,54,47,89,5,62,50,45
9,87,99,77,5,22,39,54,58,27,59,13,71,69,9,20,52,84,49,82
11,52,25,54,59,42,4,71,8,1,35,24,88,40,12,34,85,87,10,2
5,96,15,88,48,68,35,21,79,78,37,19,16,86,60,89,86,72,78,95
38,1,25,10,41,4,69,0,29,77,74,66,4,41,96,89,26,32,80,25
90,33,41,26,39,27,75,29,39,93,18,46,92,43,11,98,42,35,51,15
