1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
39,87,44,14,46,41,60,25,46,82,20,92,65,67,63,46,46,51,54,21
96,99,57,25,67,56,46,31,22,12,43,67,5,73,76,96,44,0,35,91
89,23,1,27,52,42,0,40,80,98,57,87,5,50,22,59,5,93,32,52
29,86,59,64,29,71,93,51,55,9,98,95,67,35,73,94,21,14,90,68
14,16,64,37,75,42,1,36,18,1,42,84,5,21,29,24,35,46,6,41
73,25,8,11,55,0,74,15,68,89,81,31,16,31,25,47,53,10,81,66
85,7,0,38,23,35,29,11,28,4,83,32,69,62,70,22,32,86,92,8
59,61,65,83,23,48,3,49,55,25,34,80,58,6,56,58,88,10,4,0
37,97,85,75,9,98,53,98,93,48,38,14,36,16,21,64,6,52,79,17
12,26,13,90,5,61,94,38,54,1,74,94,54,85,75,89,12,89,73,61
76,22,48,12,62,1,65,22,34,69,64,71,67,51,25,53,84,6,42,76
16,15,56,25,47,13,86,96,4,92,99,12,97,29,43,28,92,88,27,52
64,39,42,60,40,67,18,55,68,78,41,37,25,5,0,83,76,55,19,71
54,20,33,65,12,39,21,1,16,67,57,14,56,59,71,37,95,35,54,16
71,48,32,21,51,62,79,91,40,56,71,48,88,38,91,61,88,55,27,66
