1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
44,79,62,20,44,94,62,17,59,77,23,91,53,50,35,7,85,45,72,21
97,80,62,73,12,61,5,5,12,21,49,21,6,1,15,71,28,16,12,54
92,38,8,75,85,9,49,48,57,30,70,56,76,29,17,29,89,78,94,54
11,86,83,21,78,62,4,88,64,82,3,23,71,47,6,2,65,49,90,90
3,2,65,81,26,96,49,69,57,78,18,46,51,51,25,77,75,99,63,85
47,12,49,23,7,43,67,60,3,68,95,19,25,18,84,54,31,85,30,57
78,54,28,92,3,26,1,58,4,9,10,94,81,45,23,6,8,91,28,2
11,47,63,98,52,16,62,56,53,42,28,22,76,63,68,91,96,12,49,7
57,22,73,6,25,94,51,6,97,83,35,55,68,55,37,72,86,94,59,66
29,28,3,31,56,41,58,19,29,13,11,0,18,46,79,62,2,86,89,90
67,87,22,20,69,73,51,72,95,60,27,39,72,97,49,61,45,42,78,19
45,78,9,87,3,13,32,4,55,40,17,18,86,12,78,28,37,52,95,25
4,87,80,10,1,26,17,39,59,24,95,69,8,71,67,10,62,9,10,71
89,90,65,37,69,30,78,90,51,50,76,59,10,47,67,6,44,75,65,0
64,45,10,0,64,68,20,58,84,68,64,44,0,87,13,9,68,18,48,52
23,47,79,28,21,15,71,87,87,18,84,67,77,10,7,75,18,51,60,56
62,77,37,77,43,13,44,59,44,67,44,72,78,68,88,53,75,55,2,89
82,88,36,58,78,76,6,28,92,68,63,94,13,67,20,27,64,46,73,3
64,7,88,20,15,3,13,40,92,14,10,53,74,66,95,83,4,77,88,28
30,30,70,85,87,62,87,46,43,33,70,97,66,48,66,71,35,77,1,35
