1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
17,29,8,53,48,26,79,11,46,15,77,37,61,65,43,95,78,48,98,43
73,7,45,39,63,19,32,92,99,5,64,9,41,77,17,10,14,47,27,15
76,59,56,74,64,47,1,71,30,43,92,98,52,55,95,76,8,57,58,94
86,54,94,50,44,72,93,19,78,42,54,89,33,33,88,99,1,57,69,89
92,18,89,7,56,85,88,96,77,15,71,94,22,87,76,31,91,71,90,59
90,21,24,34,16,30,44,30,38,89,54,15,86,95,14,4,25,86,44,19
89,50,74,98,61,88,39,74,6,79,7,30,59,65,15,84,72,77,89,24
13,43,22,23,85,31,90,82,13,24,73,82,79,90,76,35,77,48,20,14
39,44,8,99,28,70,22,49,42,40,58,49,21,72,37,47,80,71,39,57
53,64,75,85,93,93,69,79,1,63,72,71,70,47,14,83,29,42,71,91
17,2,92,86,64,94,96,71,29,96,53,20,51,53,84,84,98,86,96,34
36,32,89,24,46,62,51,27,28,57,21,22,86,26,12,89,56,41,83,54
58,70,5,22,80,41,11,76,99,52,59,14,25,3,99,94,65,20,26,95
11,48,61,46,58,41,14,11,27,82,68,11,56,18,21,79,33,58,32,13
52,75,17,98,60,18,19,50,80,17,54,26,94,5,17,65,4,21,79,5
21,25,59,18,15,81,59,58,87,43,82,12,51,85,64,97,96,15,61,25
57,65,0,83,84,58,32,80,16,63,38,13,66,97,65,20,17,55,67,46
1,88,25,48,20,85,2,53,85,43,11,63,13,31,72,51,83,49,39,31
18,89,40,95,30,91,11,0,85,17,84,48,66,73,88,91,12,86,51,99
26,21,56,35,9,21,35,44,69,0,28,49,23,49,17,51,72,76,53,52
49,84,57,85,77,1,69,77,65,68,0,62,45,26,17,38,20,87,28,29
12,82,14,21,9,87,6,70,73,78,97,37,28,27,76,36,51,23,43,90
21,57,91,74,82,10,88,65,22,14,27,57,31,35,5,69,69,17,84,90
95,76,47,66,66,67,16,7,22,3,80,46,39,64,10,97,40,11,74,88
3,6,42,23,24,93,75,92,69,94,64,62,64,68,34,37,87,34,46,8
99,17,6,77,34,62,33,94,98,20,80,89,12,29,24,64,20,63,88,52
70,53,37,52,34,8,51,84,23,31,11,30,26,95,99,18,39,6,47,72
22,65,10,75,80,74,43,32,79,3,84,57,16,20,53,5,39,44,30,18
34,22,20,92,6,82,89,17,60,69,78,15,33,37,69,6,36,86,20,81
79,64,32,13,86,72,16,43,46,47,30,8,31,71,58,73,87,11,82,76
55,43,32,28,92,96,89,43,27,23,76,97,38,56,40,38,47,97,91,96
33,8,89,47,63,57,62,32,13,37,96,74,23,25,82,83,50,90,77,63
49,44,26,29,80,83,88,77,62,48,19,67,97,29,26,6,48,61,63,34
22,81,11,21,18,14,65,63,51,51,66,67,34,74,36,82,72,21,93,32
86,45,77,92,5,32,50,87,14,41,11,29,52,97,15,70,65,30,41,46
99,44,28,33,97,27,43,44,10,63,35,62,41,85,57,77,54,88,23,95
92,91,60,77,15,88,49,20,31,64,49,62,91,97,45,66,66,78,7,94
88,24,61,5,0,83,91,80,33,10,59,16,91,85,57,22,53,64,15,76
90,33,40,44,54,11,1,40,30,57,21,33,3,97,82,97,2,27,13,64
99,63,2,55,0,41,72,26,51,84,31,26,41,70,58,87,69,10,94,40
40,38,76,61,72,61,61,38,89,4,29,32,97,10,42,22,15,21,39,16
36,70,21,92,3,13,85,0,53,45,37,4,71,52,40,50,50,47,26,62
64,61,87,56,95,57,8,90,79,21,46,85,58,61,96,38,47,85,98,28
16,87,62,23,46,98,87,1,25,30,15,31,35,74,12,95,5,69,76,61
46,43,14,53,16,22,10,69,47,22,65,88,11,59,53,7,2,54,86,44
64,34,9,90,45,20,82,21,53,84,99,9,59,30,92,83,69,87,22,28
73,30,36,34,74,47,64,52,22,69,56,57,36,63,57,16,14,63,18,63
30,34,25,81,3,38,99,43,7,15,4,61,60,85,37,99,43,25,25,46
