1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
23,3,51,62,34,89,94,92,62,0,63,60,34,2,62,1,19,43,81,13
70,9,70,94,72,68,26,50,83,52,90,12,11,87,84,55,16,52,47,22
48,86,41,99,97,0,26,82,8,15,6,90,48,31,41,11,27,90,14,72
68,36,79,16,8,70,54,22,13,18,19,73,17,10,66,38,33,11,81,74
93,88,29,87,15,26,17,36,77,83,8,9,89,47,47,61,66,34,63,2
97,11,62,13,69,93,96,32,50,82,74,30,23,38,51,34,22,54,22,42
41,44,61,25,0,18,77,36,30,22,78,87,74,12,56,66,11,0,48,81
0,54,42,59,35,82,50,43,29,26,80,87,64,85,27,91,30,54,34,81
24,78,93,74,82,45,28,58,4,26,4,4,7,48,39,28,1,70,25,84
23,86,58,45,33,78,7,93,47,41,80,46,71,92,42,24,9,84,35,27
68,41,2,69,43,6,0,84,16,24,64,96,60,49,91,84,49,98,53,98
93,21,20,57,70,46,24,5,74,21,0,26,59,43,19,30,32,44,0,48
49,55,94,69,56,37,92,84,85,23,70,99,48,49,90,69,81,26,66,13
62,77,15,66,41,17,62,5,98,46,92,50,23,18,43,35,37,0,37,40
81,71,99,33,15,48,17,73,18,78,26,89,88,83,40,4,98,15,77,78
61,25,18,57,6,9,10,83,24,31,33,30,45,28,27,56,91,13,88,5
41,50,59,81,20,72,73,48,61,36,58,57,72,74,16,66,66,61,86,20
83,63,5,18,96,51,30,20,71,97,48,80,32,24,82,51,36,4,75,34
53,27,27,98,95,60,51,82,89,28,39,98,16,39,29,27,47,87,67,67
41,49,84,19,17,23,57,72,48,85,71,37,0,3,43,24,22,36,31,70
