1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
95,52,29,46,93,71,94,34,50,25,27,5,44,71,85,40,53,45,58,86
95,55,58,62,47,79,78,13,87,15,4,70,87,77,8,94,57,1,6,44
67,5,58,88,37,78,32,7,71,57,31,94,93,43,54,92,96,17,76,29
36,6,4,85,60,27,39,80,93,99,80,87,12,10,1,68,1,61,31,97
81,8,95,24,31,5,11,2,86,73,92,21,86,67,40,64,75,33,89,77
23,31,35,65,63,42,95,60,55,75,18,27,45,55,15,63,60,28,29,16
36,29,3,2,13,67,85,14,31,9,53,9,90,89,60,24,7,80,3,60
69,42,79,95,91,13,36,25,54,25,72,38,39,37,98,29,26,18,71,44
12,45,57,15,51,16,47,94,22,43,90,18,47,86,33,8,30,41,94,59
39,72,36,54,94,26,47,63,24,79,62,9,39,93,94,18,72,15,9,46
50,8,97,45,92,71,36,55,25,98,11,67,64,3,99,40,96,73,4,84
21,9,62,80,19,21,8,13,45,92,75,44,56,31,31,2,26,89,76,37
39,12,75,4,43,11,75,9,43,71,56,77,98,18,87,42,31,87,52,38
94,62,51,38,42,49,79,45,88,46,60,59,62,46,76,55,27,44,73,77
46,87,29,91,81,87,5,55,68,45,25,95,39,25,83,80,98,62,48,84
65,62,17,99,94,29,69,28,8,79,74,19,77,12,86,0,39,61,37,6
95,15,76,38,46,80,74,94,91,21,78,5,26,27,53,65,23,36,79,54
28,69,52,56,50,77,99,64,90,49,44,92,43,82,75,68,33,49,16,46
94,77,61,18,16,43,62,78,87,91,45,0,48,39,22,73,16,93,72,68
27,34,2,10,13,36,51,85,18,96,3,25,41,66,31,25,28,53,82,43
77,54,1,49,82,7,18,63,10,9,43,77,96,9,99,58,38,1,92,77
