1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
43,12,9,89,34,28,90,29,1,33,82,64,14,53,77,16,33,85,19,96
56,80,58,7,49,77,96,44,11,7,46,6,77,79,87,96,20,28,49,89
53,2,85,2,70,73,10,33,83,81,23,85,56,3,0,30,60,66,13,65
2,27,62,62,49,46,43,27,72,82,90,22,98,15,22,76,0,63,27,19
96,37,44,59,98,25,41,67,61,87,32,70,0,9,86,56,62,44,38,25
86,32,25,5,95,36,36,18,44,89,89,58,23,48,81,52,89,10,42,62
68,98,85,67,28,80,57,15,52,63,88,86,57,78,97,57,98,76,79,13
46,23,52,27,33,65,7,25,16,14,59,35,21,92,62,70,68,64,69,96
61,56,96,84,67,2,71,54,23,68,63,63,61,45,28,96,95,27,21,17
84,39,53,9,76,1,62,14,0,80,39,32,19,69,76,42,93,57,93,71
67,69,20,26,59,54,16,21,88,36,70,46,9,81,69,74,52,53,37,82
39,54,90,39,4,98,61,98,74,67,78,30,27,94,8,31,64,25,54,64
73,7,12,41,47,99,67,20,58,66,23,23,30,39,39,16,19,2,98,2
28,39,82,60,48,99,21,52,61,92,73,68,57,57,6,76,69,24,47,22
46,67,0,78,36,88,63,22,7,25,44,0,45,51,48,39,69,90,20,41
40,31,88,65,25,51,82,4,87,12,0,65,50,63,28,59,67,97,90,60
98,74,14,7,93,50,26,26,91,43,0,94,62,68,16,25,68,11,5,9
28,74,30,39,13,59,14,67,47,28,91,50,65,51,29,44,86,55,73,51
64,59,60,41,27,6,82,62,91,49,30,28,13,39,80,22,81,39,29,27
15,43,42,59,15,98,55,4,64,19,79,87,67,80,59,54,54,35,0,80
56,39,39,4,66,16,50,6,30,40,52,12,47,25,95,4,47,48,44,12
10,45,93,75,55,48,18,58,15,27,67,97,42,94,35,10,0,78,57,1
84,28,96,31,79,65,53,54,37,23,89,72,29,63,13,77,88,8,66,87
88,87,30,82,58,92,52,91,91,80,30,14,71,9,98,50,90,22,33,16
60,84,98,64,43,66,69,25,47,73,99,40,24,31,23,12,9,96,87,56
68,90,58,44,21,87,62,16,21,97,15,91,46,62,39,62,30,98,94,17
16,87,22,54,72,8,71,7,21,86,85,65,48,99,63,76,47,98,27,72
43,38,10,60,19,64,98,92,78,28,77,88,29,31,77,82,68,20,35,91
81,46,46,60,70,34,83,3,20,4,28,34,7,47,83,31,58,33,84,23
76,7,74,17,38,6,47,90,65,22,46,16,42,35,60,20,18,27,69,78
