1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
41,93,36,36,24,98,50,39,91,17,47,50,83,83,8,32,60,93,80,93
12,51,69,12,33,67,76,11,51,41,6,69,0,32,25,19,40,77,76,37
8,49,61,6,26,27,22,36,24,21,14,6,23,50,18,61,72,79,86,94
73,71,51,73,25,28,90,94,87,78,41,80,31,56,32,43,10,81,86,16
1,92,76,10,16,17,42,78,45,70,98,81,98,66,33,29,86,18,92,62
48,69,39,85,64,78,60,50,40,22,86,79,49,88,10,83,87,7,79,91
17,74,49,80,0,50,83,39,32,21,44,51,79,25,75,14,34,28,81,79
57,40,70,42,13,30,17,53,13,81,5,15,93,9,98,92,93,89,51,54
78,51,93,43,98,38,13,45,74,6,55,24,76,52,14,36,78,36,41,41
75,71,91,39,92,66,46,28,38,42,71,42,79,11,56,59,81,75,30,73
76,50,78,68,99,10,5,69,39,60,75,14,24,74,38,27,50,26,89,71
99,34,24,5,51,79,44,8,88,12,50,48,90,97,27,58,53,20,45,21
38,6,37,44,60,74,33,68,10,12,62,61,12,66,25,3,10,13,99,87
83,24,83,90,28,35,28,77,85,3,74,3,27,39,23,45,99,64,50,31
96,93,13,73,38,14,6,62,36,33,32,90,44,60,58,2,82,92,66,15
58,81,26,37,82,94,5,1,74,81,93,31,91,0,56,55,49,65,22,86
38,44,76,12,11,34,89,32,75,41,60,9,91,15,65,52,30,33,23,69
71,66,62,90,51,81,23,18,64,91,88,9,93,73,48,96,49,23,61,82
62,97,56,1,97,21,25,39,15,81,52,64,61,97,44,62,12,67,83,9
2,47,97,88,28,14,2,0,45,21,15,72,28,76,24,73,12,31,81,90
41,92,34,11,10,68,61,5,49,80,71,64,26,33,54,81,41,30,99,42
47,55,0,78,46,26,24,38,73,68,97,12,15,47,98,12,49,28,90,63
24,49,30,57,43,12,81,6,12,2,63,74,67,74,2,57,16,72,9,45
51,14,59,87,31,87,82,99,88,24,32,85,70,1,37,25,98,12,91,50
