1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
0,94,82,88,11,39,91,52,39,89,60,8,79,90,53,10,53,62,85,11
54,76,16,76,94,52,94,99,52,39,66,55,51,94,47,77,65,34,65,42
48,45,88,38,17,2,94,60,83,70,81,76,54,9,54,59,49,69,65,64
36,77,52,47,90,85,11,49,8,27,31,98,74,35,52,94,86,84,15,20
99,55,11,62,18,28,12,52,18,87,88,7,30,57,83,1,88,12,55,25
80,4,10,85,67,51,78,38,2,75,23,21,14,72,21,20,87,62,3,91
35,51,93,62,38,94,26,45,29,79,23,15,95,98,37,6,23,69,9,9
64,78,99,81,22,42,28,94,47,31,60,1,91,51,91,52,11,31,34,72
24,21,41,15,44,9,89,54,52,30,76,28,80,38,69,16,55,4,0,7
81,18,44,8,69,18,45,38,11,34,96,22,94,46,35,23,47,52,74,82
63,32,77,66,45,53,81,29,77,38,48,33,53,45,41,9,5,81,79,1
62,28,97,16,67,9,81,91,82,90,55,45,62,56,38,53,8,39,19,7
15,67,91,87,19,57,57,79,31,36,54,52,6,65,64,57,19,81,3,25
