1x0,1x1,1x2,1x3,1x4,1x5,1x6,1x7,1x8,1x9,1x10,1x11,1x12,1x13,1x14,1x15,1x16,1x17,1x18,1x19
81,85,85,87,92,67,21,95,43,43,44,74,71,10,26,1,8,64,52,90
11,64,64,43,9,42,84,40,37,16,44,73,25,81,27,62,24,9,24,72
53,18,54,89,73,13,47,78,37,7,68,40,80,56,57,59,79,88,56,18
55,47,26,24,9,14,74,36,3,80,29,99,47,63,94,2,35,92,81,3
55,77,40,92,85,58,0,29,9,10,4,42,2,92,97,84,90,71,62,10
80,19,34,84,55,56,17,12,7,26,94,4,35,67,26,57,60,94,59,83
4,41,89,46,87,41,81,91,7,31,71,12,80,50,36,96,93,50,18,85
53,65,83,83,60,66,95,2,20,95,5,69,81,78,57,85,15,35,88,90
56,32,47,14,31,48,40,94,29,85,13,46,20,56,4,41,32,69,20,22
98,20,91,70,76,98,46,9,36,58,53,90,73,68,31,25,31,4,48,81
2,10,60,58,86,78,54,13,19,13,97,8,43,13,73,40,9,77,7,26
78,70,77,8,79,39,85,88,96,55,40,77,98,71,10,66,11,10,49,11
73,12,68,48,83,56,79,11,78,96,67,12,63,34,43,39,54,61,27,54
40,11,33,8,68,58,94,20,84,0,86,82,50,21,53,40,8,90,47,38
63,3,80,55,77,22,11,42,69,76,18,3,29,12,55,33,99,31,96,68
94,88,17,27,68,42,59,55,69,87,52,30,52,20,51,29,9,87,11,50
42,21,72,39,21,2,24,70,17,98,21,68,75,34,44,1,57,77,20,47
95,6,18,24,6,45,55,44,69,41,40,13,66,54,84,44,41,94,12,53
13,79,50,91,7,14,42,93,76,5,29,22,65,62,55,69,68,4,62,85
60,64,52,14,59,83,23,97,15,5,51,29,1,55,41,72,38,68,82,36
15,36,47,81,83,26,46,47,94,80,6,75,96,92,58,19,18,32,39,41
84,75,10,48,57,82,44,17,81,11,93,69,54,76,99,29,54,9,84,16
63,98,30,3,42,1,43,57,24,39,94,36,66,33,76,5,74,9,50,91
53,23,5,17,8,16,90,46,90,94,2,84,88,32,7,30,11,57,46,34
89,39,70,25,29,95,59,60,43,74,27,58,11,49,69,22,46,1,87,92
17,74,95,79,5,83,20,59,32,53,14,26,25,9,85,94,10,73,91,66
9,12,59,63,15,9,4,2,31,99,2,93,61,10,30,18,84,69,51,78
50,5,85,67,0,5,14,42,17,70,82,85,48,34,67,9,42,60,58,87
8,61,38,43,39,58,54,96,50,42,15,82,19,51,38,77,76,72,96,69
2,48,72,93,18,10,19,62,61,28,38,88,50,94,43,88,99,19,62,53
71,19,63,99,28,45,26,96,46,28,69,17,77,26,52,93,50,65,17,51
59,78,45,34,78,83,94,54,65,97,59,78,22,95,45,93,30,40,15,96
93,0,94,2,56,28,27,64,11,19,45,59,14,58,5,86,18,6,19,71
17,27,93,3,75,76,59,26,91,49,23,31,1,74,43,27,25,79,23,61
89,3,20,66,54,90,92,9,78,52,64,43,95,19,43,15,87,49,12,95
12,13,75,69,95,45,33,22,75,16,21,47,94,56,83,84,48,78,1,3
93,72,91,23,2,52,52,9,67,54,96,11,55,75,92,57,20,61,18,33
2,47,43,98,45,43,69,52,64,19,12,5,22,0,12,17,30,20,25,89
45,60,13,62,29,61,74,81,13,49,90,37,42,11,20,11,2,88,7,53
93,25,0,54,93,4,82,55,98,44,53,8,88,88,40,6,42,56,43,20
