Line 1 getShape : 35 20
Line 2 columns : 1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19Line 3 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
61 31 60 5 41 69 10 84 30 15 56 52 45 81 68 75 11 21 45 89
86 46 26 7 38 12 57 39 91 6 39 62 22 48 13 81 38 93 90 32
77 68 47 58 11 40 16 51 94 68 25 4 52 16 36 36 47 30 91 98
95 61 96 87 91 44 3 57 24 55 42 17 60 26 31 99 36 85 34 79
94 54 88 11 14 82 2 42 68 52 94 41 58 1 87 0 9 72 4 82
69 2 41 4 55 47 62 0 99 57 17 27 74 40 39 65 53 50 75 2
89 45 2 92 37 14 28 30 24 7 55 89 88 32 72 46 10 26 63 32
84 1 82 34 0 1 38 57 94 24 21 37 30 80 13 90 85 90 89 63
87 17 73 71 70 32 67 11 92 14 67 23 57 85 30 11 5 6 76 31
8 95 95 6 98 16 39 37 39 55 63 91 50 34 49 63 65 81 39 55
93 52 53 71 69 80 39 46 74 86 66 45 99 84 13 44 17 1 3 92
56 43 87 19 55 40 3 99 77 14 99 78 23 77 54 93 98 26 19 66
24 21 51 99 53 70 71 40 16 76 34 89 96 88 66 8 69 34 56 51
90 94 49 90 45 46 77 68 68 29 26 89 96 80 85 35 30 3 4 2
61 11 87 46 17 39 19 14 36 32 20 92 28 79 24 68 93 49 99 8
87 20 4 30 89 10 23 37 51 66 45 57 74 91 26 74 31 85 61 67
24 31 36 98 26 48 58 79 70 68 90 72 61 24 45 76 68 65 34 68
74 56 42 55 85 76 67 49 77 18 96 50 19 9 28 68 79 84 47 50
76 93 53 1 50 28 40 99 73 42 28 66 89 23 43 53 26 72 35 21
95 25 60 33 57 50 52 52 80 99 20 38 45 90 18 74 86 37 72 68
7 12 94 20 62 99 85 5 95 16 2 94 53 42 5 72 66 58 83 50
60 27 12 93 97 12 25 91 25 23 0 62 80 49 42 27 85 68 94 11
61 91 57 33 60 97 94 0 62 45 75 67 3 72 8 29 47 24 11 45
56 55 89 26 20 1 13 63 39 85 72 90 78 55 17 91 55 99 41 96
38 74 0 28 94 95 76 99 20 9 74 12 35 42 74 99 79 64 4 90
72 74 69 32 15 34 90 2 83 93 99 78 22 91 46 30 23 30 54 21
65 67 76 71 15 61 59 12 81 95 75 77 89 16 32 51 51 65 8 27
7 22 60 25 67 23 71 29 54 5 33 59 42 98 17 75 48 70 49 5
26 59 76 66 92 83 47 74 97 0 74 15 35 72 50 41 97 45 81 67
76 53 11 2 49 72 21 24 33 67 50 54 11 22 72 54 42 40 16 57
60 40 44 69 98 30 98 3 60 49 53 77 78 63 12 35 84 43 61 60
18 83 41 39 8 61 63 51 76 29 32 3 21 45 7 7 61 59 12 68
86 22 67 72 50 30 50 32 45 36 8 59 74 77 79 38 90 84 65 10
8 32 28 12 0 36 85 93 56 92 72 83 19 78 79 95 93 25 12 61
76 68 24 36 20 69 5 12 92 29 85 7 56 60 44 91 82 3 29 42Line 4 printTail 31 33
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
94 54 88 11 14 82 2 42 68 52 94 41 58 1 87 0 9 72 4 82
69 2 41 4 55 47 62 0 99 57 17 27 74 40 39 65 53 50 75 2
89 45 2 92 37 14 28 30 24 7 55 89 88 32 72 46 10 26 63 32
84 1 82 34 0 1 38 57 94 24 21 37 30 80 13 90 85 90 89 63
87 17 73 71 70 32 67 11 92 14 67 23 57 85 30 11 5 6 76 31
8 95 95 6 98 16 39 37 39 55 63 91 50 34 49 63 65 81 39 55
93 52 53 71 69 80 39 46 74 86 66 45 99 84 13 44 17 1 3 92
56 43 87 19 55 40 3 99 77 14 99 78 23 77 54 93 98 26 19 66
24 21 51 99 53 70 71 40 16 76 34 89 96 88 66 8 69 34 56 51
90 94 49 90 45 46 77 68 68 29 26 89 96 80 85 35 30 3 4 2
61 11 87 46 17 39 19 14 36 32 20 92 28 79 24 68 93 49 99 8
87 20 4 30 89 10 23 37 51 66 45 57 74 91 26 74 31 85 61 67
24 31 36 98 26 48 58 79 70 68 90 72 61 24 45 76 68 65 34 68
74 56 42 55 85 76 67 49 77 18 96 50 19 9 28 68 79 84 47 50
76 93 53 1 50 28 40 99 73 42 28 66 89 23 43 53 26 72 35 21
95 25 60 33 57 50 52 52 80 99 20 38 45 90 18 74 86 37 72 68
