Line 1 getShape : 28 20
Line 2 columns : 1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19Line 3 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
43 3 99 62 57 45 8 18 16 12 14 11 57 67 31 54 91 24 44 15
49 91 36 53 61 13 76 66 0 70 3 68 35 97 84 43 12 4 14 87
28 72 71 75 22 78 77 48 1 16 87 9 9 79 50 1 96 95 62 7
9 44 75 44 16 32 87 31 90 27 66 16 17 22 8 27 8 31 20 77
18 29 28 76 37 82 1 82 71 73 4 70 45 2 93 39 39 83 31 57
70 60 44 47 2 63 91 32 8 52 86 25 30 78 87 94 61 80 6 39
67 11 3 62 22 64 5 22 57 51 4 56 51 77 13 97 60 49 21 63
47 18 88 67 33 34 26 21 41 23 43 40 54 64 80 73 87 91 10 0
9 75 67 42 46 18 27 41 69 76 75 99 75 9 71 61 42 13 90 51
63 29 85 78 33 8 28 82 66 72 31 54 32 51 21 64 35 49 75 47
67 5 16 12 45 22 99 97 2 40 21 77 31 64 31 87 17 32 16 15
64 87 8 69 38 35 23 85 33 2 31 81 39 32 82 31 67 87 11 54
78 62 17 76 77 43 53 57 72 74 60 34 45 58 92 35 79 57 35 6
93 5 64 72 57 88 68 19 72 80 8 35 95 93 12 18 25 81 26 6
27 98 1 80 58 53 20 59 0 86 95 2 4 35 69 7 16 82 9 21
67 72 79 6 32 38 2 71 28 1 27 23 78 43 25 13 35 7 77 88
6 54 12 11 69 8 47 2 62 74 91 86 58 44 86 90 58 46 98 27
89 0 21 71 73 83 65 48 90 82 61 84 9 91 74 29 42 33 57 19
16 37 56 30 63 10 56 27 4 13 61 46 67 24 20 28 13 4 96 27
97 69 34 87 97 26 25 14 78 72 90 78 61 88 55 86 81 54 86 28
87 12 8 12 31 62 77 3 42 62 41 68 35 65 68 60 13 81 84 51
77 34 38 93 56 70 70 51 96 12 47 88 28 21 64 23 40 91 90 22
32 48 1 72 85 36 55 89 87 68 22 19 84 15 81 76 57 11 25 72
76 36 31 86 4 33 17 15 0 30 83 92 26 74 78 25 4 69 92 8
36 25 73 23 74 26 68 68 40 1 92 60 88 56 42 33 73 94 96 73
78 97 78 49 66 31 96 49 96 50 94 49 1 81 75 69 42 20 3 8
24 20 43 97 54 40 37 27 15 87 16 41 74 88 55 2 2 88 29 68
42 85 45 59 55 7 57 67 23 17 77 24 9 20 37 15 63 44 23 58Line 4 columns : 1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19Line 5 operator= 
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
43 3 99 62 57 45 8 18 16 12 14 11 57 67 31 54 91 24 44 15
49 91 36 53 61 13 76 66 0 70 3 68 35 97 84 43 12 4 14 87
