Line 1 getShape : 41 20
Line 2 columns : 1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19Line 3 printHead 100 100
1x0 1x1 1x2 1x3 1x4 1x5 1x6 1x7 1x8 1x9 1x10 1x11 1x12 1x13 1x14 1x15 1x16 1x17 1x18 1x19
3 17 78 77 93 55 89 15 50 6 61 17 67 61 37 75 45 43 46 40
86 96 3 47 62 90 44 93 97 55 5 4 57 41 8 33 37 29 63 89
22 11 81 74 36 7 48 25 23 34 68 93 30 85 33 10 39 32 87 71
30 98 73 28 8 21 36 82 72 41 75 93 31 48 62 85 81 47 44 68
22 24 97 14 62 42 59 16 62 2 62 75 97 21 69 27 95 74 83 9
86 61 40 43 65 96 36 69 82 0 9 46 19 28 94 14 58 96 84 72
70 44 53 84 94 99 5 89 80 71 12 9 57 53 13 74 59 52 55 36
57 27 44 86 17 28 63 18 19 92 73 62 18 54 39 47 65 24 48 19
21 76 10 6 92 22 34 28 67 59 62 33 14 6 66 56 23 78 72 51
12 35 50 45 86 90 27 14 66 11 93 87 43 30 1 87 7 61 30 45
9 64 46 59 67 15 63 41 50 15 8 23 62 50 19 48 32 85 6 77
44 69 89 76 6 24 73 25 28 87 86 24 28 40 1 19 0 76 28 46
1 24 22 2 40 49 10 15 20 32 57 61 37 61 81 55 85 40 40 7
60 96 86 58 17 22 61 23 37 19 95 58 95 11 14 10 10 97 60 26
16 66 8 1 58 78 1 43 36 3 31 56 40 25 43 91 78 69 34 9
97 92 90 32 75 17 65 20 88 74 48 72 93 55 34 38 54 24 78 82
99 95 83 92 92 54 41 32 10 37 93 89 36 35 93 72 25 82 89 37
54 44 87 7 44 80 99 73 25 24 80 57 93 49 97 35 52 53 4 26
80 2 31 19 53 59 49 80 5 33 6 3 83 58 96 50 58 16 0 67
62 65 84 56 55 39 14 52 98 46 2 15 14 70 73 93 1 35 35 4
